ID,District,Block,CultLand,CropCultLand,LandPreparationMethod,CropTillageDate,CropTillageDepth,CropEstMethod,RcNursEstDate,SeedingSowingTransplanting,SeedlingsPerPit,NursDetFactor,TransDetFactor,TransplantingIrrigationHours,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,TransIrriCost,StandingWater,OrgFertilizers,Ganaura,CropOrgFYM,PCropSolidOrgFertAppMethod,NoFertilizerAppln,CropbasalFerts,BasalDAP,BasalUrea,MineralFertAppMethod,FirstTopDressFert,1tdUrea,1appDaysUrea,2tdUrea,2appDaysUrea,MineralFertAppMethod,Harv_method,Harv_date,Harv_hand_rent,Threshing_date,Threshing_method,Residue_length,Residue_perc,Stubble_use,Acre,Yield
ID_E4CUT635Y06H,Jamui,Jamui,60,60,TractorPlough BullockPlough,2022-07-25,4,Manual_PuddledRandom,2022-06-19,2022-08-01,4.0,CalendarDate IrrigWaterAvailability,CalendarDate SeedlingAge,5.0,Boring,Electric,1000.0,3.0,Ganaura,5.0,,Broadcasting,3,,,,Broadcasting,Urea DAP,2.0,30.0,1.0,60.0,Broadcasting,hand,2022-11-20,90.0,2023-02-02,hand,29,10,plowed_in_soil,0.4545454545454545,800
ID_IFB3D6F794K7,Vaishali,Garoul,15,5,TractorPlough,2022-07-05,6,Manual_PuddledRandom,2022-06-16,2022-07-08,6.0,CalendarDate PreMonsoonShowers SeedAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability,1.0,Boring,Diesel,120.0,3.0,FYM,,5.0,SoilApplied,2,DAP Other,4.0,,SoilApplied,Urea,4.0,30.0,,,Broadcasting,hand,2022-10-18,400.0,2022-10-30,hand,29,10,plowed_in_soil,0.09090909090909091,140
ID_VI103PVTPRTC,Jamui,Jamui,20,15,WetTillagePuddling TractorPlough BullockPlough,2022-06-27,4,Manual_PuddledRandom,2022-07-08,2022-08-28,3.0,CalendarDate,CalendarDate,5.0,Boring,Electric,520.0,1.0,Ganaura,4.0,,Broadcasting,2,DAP Urea,22.0,22.0,Broadcasting,Urea,12.0,12.0,,,Broadcasting,hand,2022-11-23,300.0,2023-01-19,machine,26,10,plowed_in_soil,0.2727272727272727,480
ID_4C1I1HOSZTIO,Gaya,Wazirganj,30,20,WetTillagePuddling FourWheelTracRotavator,2022-06-30,5,Manual_PuddledRandom,2022-07-01,2022-07-28,3.0,CalendarDate PreMonsoonShowers IrrigWaterAvailability LabourAvailability SeedAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,12.0,Rainfed,,,2.0,,,,,2,Urea DAP,15.0,15.0,Broadcasting,Urea,15.0,45.0,,,Broadcasting,hand,2022-11-25,800.0,2022-12-08,hand,22,10,plowed_in_soil,0.5555555555555556,1200
ID_VW4CU9NM9K30,Jamui,Khaira,18,15,TractorPlough,2022-07-26,4,Manual_PuddledRandom,2022-07-08,2022-08-05,3.0,CalendarDate LabourAvailability SeedAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,,,,,7.0,,,,,3,DAP,6.0,,Broadcasting,Urea,8.0,30.0,6.0,62.0,Broadcasting,hand,2022-11-07,200.0,2022-12-02,machine,25,10,plowed_in_soil,0.1818181818181818,340
ID_LJ421X2JTWOV,Nalanda,Noorsarai,40,40,TractorPlough,2022-07-21,4,Manual_PuddledRandom,2022-06-23,2022-07-22,2.0,CalendarDate IrrigWaterAvailability SeedAvailability,SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,5.0,Boring,Electric,300.0,2.0,,,,,2,DAP Urea,12.0,24.0,Broadcasting,Urea,24.0,30.0,,,Broadcasting,machine,2022-11-18,,2022-12-02,machine,25,40,burned,0.375,600
ID_2HMCHJSZJUZN,Vaishali,Mahua,5,5,WetTillagePuddling TractorPlough FourWheelTracRotavator,2022-07-14,5,Manual_PuddledRandom,2022-07-03,2022-08-12,2.0,PreMonsoonShowers IrrigWaterAvailability SeedAvailability,SeedlingAge RainArrival IrrigWaterAvailability,1.0,Boring,Electric,150.0,3.0,,,,,3,NPK,,,SoilApplied,Urea,2.0,42.0,2.0,75.0,Broadcasting,hand,2022-11-07,300.0,2022-11-16,hand,30,10,plowed_in_soil,0.04545454545454546,100
ID_BLJYBOIT6Z3D,Vaishali,Chehrakala,22,22,WetTillagePuddling TractorPlough FourWheelTracRotavator,2022-07-23,3,Manual_PuddledRandom,2022-07-27,2022-08-22,1.0,CalendarDate IrrigWaterAvailability LabourAvailability SeedAvailability,CalendarDate RainArrival IrrigWaterAvailability LaborAvailability,4.0,Boring,Electric,800.0,2.0,Ganaura FYM,2.0,2.0,SoilApplied,3,DAP Urea,10.0,10.0,Broadcasting,Urea,10.0,15.0,10.0,30.0,Broadcasting,hand,2022-10-25,600.0,2022-10-30,machine,28,10,plowed_in_soil,0.2272727272727273,300
ID_K35IJX5CZD6U,Jamui,Khaira,28,20,TractorPlough,2022-07-26,4,Manual_PuddledLine,2022-07-05,2022-07-29,1.0,LabourAvailability,SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,13.0,Boring,Diesel,380.0,3.0,FYM,,2.0,SoilApplied,3,DAP,3.0,,Broadcasting,Urea,13.0,25.0,13.0,65.0,Broadcasting,hand,2022-12-01,900.0,2022-12-22,hand,22,10,plowed_in_soil,0.5909090909090909,1300
ID_ULJI4I0STG4I,Jamui,Jamui,9,9,TractorPlough,2022-07-23,4,Manual_PuddledRandom,2022-06-28,2022-07-24,8.0,PreMonsoonShowers IrrigWaterAvailability,SeedlingAge RainArrival,4.0,Boring,Electric,400.0,2.0,,,,,2,DAP Urea,8.0,8.0,Broadcasting,Urea,8.0,30.0,,,Broadcasting,hand,2022-11-08,400.0,2023-01-25,machine,29,10,plowed_in_soil,0.1818181818181818,327
ID_8VNFJE6U6XAA,Jamui,Jamui,10,10,TractorPlough,2022-07-22,4,Manual_PuddledRandom,2022-06-28,2022-07-24,7.0,PreMonsoonShowers IrrigWaterAvailability,SeedlingAge RainArrival,3.0,Boring,Electric,300.0,2.0,,,,,2,DAP Urea,7.0,7.0,Broadcasting,Urea,7.0,30.0,,,Broadcasting,hand,2022-11-11,400.0,2022-12-29,machine,27,10,plowed_in_soil,0.1818181818181818,324
ID_Q21JUB2VJP8H,Vaishali,Mahua,10,6,FourWheelTracRotavator TractorPlough,2022-06-24,4,Manual_PuddledRandom,2022-06-01,2022-07-11,2.0,CalendarDate IrrigWaterAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability,1.0,Boring,Electric,150.0,2.0,,,,,3,DAP,6.0,,Broadcasting,Urea,6.0,29.0,6.0,66.0,Broadcasting,hand,2022-11-03,400.0,2022-11-18,hand,30,10,plowed_in_soil,0.09090909090909091,140
ID_3DY4IYEII22E,Gaya,Gurua,20,20,TractorPlough FourWheelTracRotavator,2022-07-20,7,Manual_PuddledLine,2022-07-03,2022-07-28,2.0,CalendarDate IrrigWaterAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,2.0,Boring,Electric,80.0,2.0,Ganaura Pranamrit Ghanajeevamrit,1.0,,Broadcasting,1,DAP,4.0,,Broadcasting,,,,,,,hand,2022-11-26,60.0,2022-12-30,hand,30,10,plowed_in_soil,0.1481481481481481,320
ID_5IA7BLLDO4B1,Vaishali,Mahua,5,5,TractorPlough,2022-06-20,4,Manual_PuddledRandom,2022-07-23,2022-08-01,1.0,CalendarDate IrrigWaterAvailability SeedAvailability,LaborAvailability IrrigWaterAvailability CalendarDate,2.0,Boring,Electric,500.0,2.0,FYM,,1.0,SoilApplied,3,DAP Urea,10.0,10.0,Broadcasting,Urea,10.0,25.0,10.0,60.0,Broadcasting,hand,2022-11-01,200.0,2022-11-12,hand,30,10,plowed_in_soil,0.2272727272727273,400
ID_QPUJ81CTVIQY,Gaya,Wazirganj,35,30,WetTillagePuddling FourWheelTracRotavator,2022-07-05,5,Manual_PuddledRandom,2022-07-02,2022-07-30,4.0,CalendarDate PreMonsoonShowers IrrigWaterAvailability LabourAvailability SeedAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,12.0,Rainfed,,,3.0,,,,,2,Urea DAP,15.0,15.0,Broadcasting,Urea,20.0,45.0,,,Broadcasting,hand,2022-11-20,1000.0,2022-12-04,hand,20,10,plowed_in_soil,0.5555555555555556,1050
ID_EC1TQWXRXTK8,Vaishali,Mahua,13,8,TractorPlough FourWheelTracRotavator,2022-06-24,4,Manual_PuddledRandom,2022-06-02,2022-07-11,2.0,CalendarDate IrrigWaterAvailability,CalendarDate SeedlingAge IrrigWaterAvailability LaborAvailability RainArrival,1.0,Boring,Diesel,300.0,2.0,FYM,,2.0,SoilApplied,3,DAP,9.0,,Broadcasting,Urea,9.0,25.0,6.0,63.0,Broadcasting,hand,2022-11-03,600.0,2022-11-18,hand,30,10,plowed_in_soil,0.1363636363636364,240
ID_Y04UYRXPTCVX,Nalanda,Rajgir,38,32,WetTillagePuddling TractorPlough FourWheelTracRotavator,2022-07-14,6,Manual_PuddledRandom,2022-06-25,2022-07-17,2.0,CalendarDate PreMonsoonShowers IrrigWaterAvailability LabourAvailability SeedAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,5.0,Boring,Electric,120.0,4.0,Ganaura,3.0,,SoilApplied,2,DAP,9.0,,SoilApplied,DAP Urea,18.0,18.0,,,Broadcasting,hand,2022-12-08,600.0,2023-01-28,machine,25,10,plowed_in_soil,0.28125,800
ID_MGIBI3DN596R,Nalanda,Rajgir,60,50,TractorPlough FourWheelTracRotavator,2022-06-29,8,LineSowingAfterTillage,2022-06-23,2022-07-10,,,,5.0,Boring,Electric,100.0,3.0,FYM,,1.0,SoilApplied,2,DAP Urea,15.0,5.0,Broadcasting,Urea,15.0,45.0,,,Broadcasting,hand,2022-11-28,900.0,2022-12-08,machine,22,10,plowed_in_soil,0.3125,10
ID_3J1D2SQN0EHW,Jamui,Jamui,12,12,TractorPlough,2022-08-08,4,Manual_PuddledRandom,2022-07-14,2022-08-12,12.0,PreMonsoonShowers IrrigWaterAvailability,SeedlingAge RainArrival,6.0,Boring,Electric,600.0,2.0,,,,,1,DAP Urea,12.0,12.0,Broadcasting,,,,,,,hand,2022-11-15,500.0,2023-01-20,machine,28,10,plowed_in_soil,0.2272727272727273,402
ID_KJWE2B6H5R3I,Nalanda,Noorsarai,50,40,TractorPlough FourWheelTracRotavator,2022-07-10,5,Manual_PuddledRandom,2022-06-20,2022-07-11,2.0,CalendarDate IrrigWaterAvailability SeedAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,4.0,Boring,Electric,200.0,2.0,,,,,2,Urea,,20.0,Broadcasting,Urea,16.0,23.0,,,Broadcasting,machine,2022-11-13,,2022-11-13,machine,25,40,plowed_in_soil,0.3125,580
ID_7NUM86LPAY7N,Jamui,Khaira,40,30,TractorPlough,2022-07-23,4,Manual_PuddledRandom,2022-07-02,2022-07-28,1.0,CalendarDate LabourAvailability SeedAvailability IrrigWaterAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,3.0,Canal,,,8.0,FYM,,1.0,SoilApplied,3,DAP,10.0,,Broadcasting,Urea,5.0,25.0,7.0,60.0,Broadcasting,hand,2022-11-06,120.0,2022-12-01,machine,24,10,plowed_in_soil,0.2272727272727273,450
ID_6VAYTFTKGB40,Vaishali,Mahua,20,10,TractorPlough FourWheelTracRotavator,2022-06-24,4,Manual_PuddledRandom,2022-06-03,2022-07-11,2.0,CalendarDate IrrigWaterAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability,3.0,Boring,Electric,600.0,2.0,FYM,,2.0,SoilApplied,3,DAP,15.0,,Broadcasting,Urea,15.0,28.0,10.0,60.0,Broadcasting,hand,2022-11-04,1000.0,2022-11-19,machine,30,10,plowed_in_soil,0.2272727272727273,400
ID_E65JBTFMU1NR,Jamui,Khaira,21,12,TractorPlough,2022-07-25,4,Manual_PuddledRandom,2022-07-02,2022-08-05,2.0,LabourAvailability,CalendarDate SeedlingAge RainArrival LaborAvailability,3.0,Pond,Diesel,300.0,2.0,FYM,,2.0,SoilApplied,3,DAP,8.0,,Broadcasting,Urea,8.0,23.0,8.0,65.0,Broadcasting,hand,2022-12-02,700.0,2022-12-16,hand,23,10,plowed_in_soil,0.3636363636363636,900
ID_78P5YRV8XS3S,Jamui,Jamui,6,6,TractorPlough,2022-07-24,4,Manual_PuddledRandom,2022-06-28,2022-07-25,9.0,PreMonsoonShowers IrrigWaterAvailability,RainArrival SeedlingAge,4.0,Boring,Electric,400.0,2.0,,,,,1,Urea DAP,9.0,9.0,Broadcasting,,,,,,,hand,2022-11-13,500.0,2022-12-28,machine,25,10,plowed_in_soil,0.2272727272727273,400
ID_GRREKUJLG8N5,Jamui,Jamui,30,30,WetTillagePuddling TractorPlough BullockPlough,2022-08-13,4,Manual_PuddledRandom,2022-07-11,2022-08-17,4.0,CalendarDate,CalendarDate,2.0,Boring,Electric,300.0,1.0,Ganaura,3.0,,Broadcasting,2,DAP,10.0,,Broadcasting,DAP,,,,,Broadcasting,hand,2022-11-16,1500.0,2023-01-25,machine,26,10,plowed_in_soil,1.363636363636364,2400
ID_ZD2B3CE5S5DV,Vaishali,Mahua,9,5,WetTillagePuddling FourWheelTracRotavator BullockPlough TractorPlough,2022-06-28,3,Manual_PuddledRandom,2022-07-01,2022-07-30,2.0,CalendarDate IrrigWaterAvailability LabourAvailability PreMonsoonShowers,CalendarDate IrrigWaterAvailability SeedlingAge RainArrival,3.0,Boring,Diesel,,,,,,,1,DAP,15.0,,SoilApplied,,,,,,,hand,2022-10-10,350.0,2022-10-20,hand,30,10,plowed_in_soil,0.1363636363636364,300
ID_Y9RGZZUIMEFB,Vaishali,Mahua,7,5,TractorPlough FourWheelTracRotavator,2022-06-22,4,Manual_PuddledRandom,2022-06-01,2022-07-07,2.0,CalendarDate IrrigWaterAvailability,CalendarDate SeedlingAge IrrigWaterAvailability LaborAvailability RainArrival,2.0,Boring,Electric,450.0,1.0,FYM,,3.0,SoilApplied,3,DAP,15.0,,Broadcasting,Urea,15.0,27.0,10.0,60.0,Broadcasting,hand,2022-11-02,1000.0,2022-11-17,machine,30,10,plowed_in_soil,0.2272727272727273,400
ID_PLU73VOOTI7H,Vaishali,Mahua,20,5,FourWheelTracRotavator TractorPlough,2022-06-25,4,Manual_PuddledRandom,2022-06-02,2022-07-11,2.0,CalendarDate IrrigWaterAvailability PreMonsoonShowers,CalendarDate IrrigWaterAvailability RainArrival SeedlingAge LaborAvailability,2.0,Boring,Electric,375.0,2.0,,,,,3,DAP,15.0,,Broadcasting,Urea,15.0,20.0,10.0,60.0,Broadcasting,hand,2022-11-05,1000.0,2022-11-20,hand,30,10,plowed_in_soil,0.2272727272727273,350
ID_9I5KUGUF2GGQ,Vaishali,Mahua,15,8,TractorPlough FourWheelTracRotavator,2022-06-27,4,Manual_PuddledRandom,2022-06-02,2022-07-11,1.0,CalendarDate IrrigWaterAvailability,CalendarDate RainArrival SeedlingAge IrrigWaterAvailability,2.0,Boring,Electric,400.0,1.0,Ganaura,1.0,,SoilApplied,3,DAP,12.0,,Broadcasting,Urea,12.0,30.0,8.0,65.0,Broadcasting,hand,2022-11-04,800.0,2022-11-19,machine,30,10,plowed_in_soil,0.1818181818181818,320
ID_IMIR394QMM4D,Vaishali,Chehrakala,20,20,WetTillagePuddling TractorPlough FourWheelTracRotavator,2022-07-24,4,Manual_PuddledRandom,2022-07-03,2022-08-23,2.0,CalendarDate PreMonsoonShowers SeedAvailability,CalendarDate RainArrival LaborAvailability,,,,,,Ganaura,1.0,,SoilApplied,3,DAP Urea,14.0,14.0,Broadcasting,Urea,15.0,15.0,15.0,30.0,Broadcasting,hand,2022-10-25,900.0,2022-10-31,machine,27,10,plowed_in_soil,0.3181818181818182,450
ID_8FVRXHVN3IYH,Nalanda,Noorsarai,30,25,TractorPlough,2022-06-25,5,Manual_PuddledRandom,2022-06-15,2022-07-06,2.0,CalendarDate IrrigWaterAvailability SeedAvailability,CalendarDate RainArrival IrrigWaterAvailability LaborAvailability,4.0,Boring,Electric,100.0,,Ganaura,1.0,,Broadcasting,1,Urea,,18.0,Broadcasting,,,,,,,hand,2022-10-25,900.0,2022-11-05,machine,22,10,plowed_in_soil,0.28125,540
ID_6TQRY8Y8VQMP,Nalanda,Rajgir,8,8,TractorPlough FourWheelTracRotavator,2022-06-29,4,Manual_PuddledRandom,2022-06-14,2022-07-18,2.0,SeedAvailability,LaborAvailability,6.0,Rainfed,,,3.0,Ganaura,45.0,,RootApplication,2,DAP Urea,12.0,12.0,Broadcasting,DAP Urea,12.0,12.0,,,RootApplication,hand,2022-12-06,250.0,2022-12-22,hand,12,10,plowed_in_soil,0.25,300
ID_6XW0Y9ZXV0SL,Jamui,Khaira,60,60,TractorPlough,2022-07-26,3,Manual_PuddledRandom,2022-07-05,2022-08-03,5.0,CalendarDate SeedAvailability,CalendarDate SeedlingAge RainArrival LaborAvailability,4.0,Canal,,,7.0,FYM,,3.0,SoilApplied,3,DAP,15.0,,Broadcasting,Urea,10.0,28.0,15.0,60.0,Broadcasting,hand,2022-11-09,130.0,2023-01-03,machine,28,10,plowed_in_soil,0.4545454545454545,800
ID_HZR2Z8Z9OWO3,Vaishali,Garoul,20,4,TractorPlough,2022-06-28,6,Manual_PuddledRandom,2022-06-08,2022-07-10,2.0,CalendarDate PreMonsoonShowers SeedAvailability,CalendarDate SeedlingAge IrrigWaterAvailability,4.0,Boring,Electric,,2.0,FYM VermiCompost,,8.0,SoilApplied,2,DAP Other,8.0,,SoilApplied,Urea,8.0,45.0,,,Broadcasting,hand,2022-10-05,800.0,2022-10-20,hand,30,10,plowed_in_soil,0.1818181818181818,380
ID_YQ9ATPPKD57S,Vaishali,Mahua,10,10,WetTillagePuddling TractorPlough FourWheelTracRotavator,2022-07-17,4,Manual_PuddledRandom,2022-07-19,2022-08-14,2.0,PreMonsoonShowers IrrigWaterAvailability SeedAvailability,SeedlingAge RainArrival IrrigWaterAvailability,2.0,Boring,Diesel,300.0,2.0,VermiCompost,,,SoilApplied,3,NPK,,,SoilApplied,Urea,4.0,45.0,4.0,75.0,Broadcasting,hand,2022-11-05,400.0,2022-11-13,hand,30,10,plowed_in_soil,0.09090909090909091,150
ID_TQABYBFD8UW1,Jamui,Khaira,28,28,TractorPlough,2022-07-25,3,Manual_PuddledRandom,2022-07-08,2022-08-02,3.0,CalendarDate IrrigWaterAvailability LabourAvailability SeedAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,2.0,Canal,,,4.0,,,,,3,DAP,6.0,,Broadcasting,Urea,12.0,30.0,9.0,58.0,Broadcasting,hand,2022-11-06,200.0,2022-12-10,machine,28,10,plowed_in_soil,0.2727272727272727,480
ID_QQUA6Q9NRTQN,Nalanda,Noorsarai,50,50,TractorPlough FourWheelTracRotavator,2022-07-06,4,Manual_PuddledRandom,2022-06-20,2022-07-09,1.0,CalendarDate IrrigWaterAvailability SeedAvailability,CalendarDate IrrigWaterAvailability LaborAvailability SeedlingAge,3.0,Boring,Electric,180.0,2.0,,,,,2,Urea,,14.0,Broadcasting,Urea,22.0,20.0,,,Broadcasting,hand,2022-10-30,450.0,2022-12-28,machine,26,10,plowed_in_soil,0.28125,630
ID_RQ2X90R8F30U,Jamui,Jamui,25,20,WetTillagePuddling TractorPlough BullockPlough,2022-07-07,4,Manual_PuddledRandom,2022-07-11,2022-08-02,4.0,CalendarDate,CalendarDate,10.0,Boring,Electric,3000.0,1.0,Ganaura,4.0,,Broadcasting,2,DAP Urea,10.0,10.0,Broadcasting,DAP,,,,,Broadcasting,hand,2022-11-23,300.0,2023-01-25,machine,28,10,plowed_in_soil,0.2727272727272727,480
ID_MZMN7Y2EGDND,Gaya,Wazirganj,20,20,WetTillagePuddling FourWheelTracRotavator,2022-06-29,4,Manual_PuddledRandom,2022-06-30,2022-07-22,2.0,IrrigWaterAvailability,IrrigWaterAvailability,4.0,Boring,Electric,50.0,3.0,FYM,,3.0,SoilApplied,2,DAP Urea,5.0,5.0,Broadcasting,Urea,10.0,25.0,,,Broadcasting,hand,2022-10-30,100.0,2022-11-19,machine,30,10,plowed_in_soil,0.1851851851851852,410
ID_GXWZDA7AC7HF,Gaya,Wazirganj,24,18,WetTillagePuddling FourWheelTracRotavator,2022-07-05,4,Manual_PuddledRandom,2022-06-21,2022-07-27,2.0,PreMonsoonShowers,SeedlingAge,4.0,Boring,Electric,110.0,5.0,Ganaura,3.0,,SoilApplied,2,DAP Urea,3.0,3.0,Broadcasting,Urea,3.0,23.0,,,Broadcasting,hand,2022-10-21,200.0,2022-11-18,machine,25,10,plowed_in_soil,0.07407407407407407,160
ID_DH6TZES1URK2,Nalanda,Noorsarai,60,60,TractorPlough FourWheelTracRotavator,2022-07-06,4,Manual_PuddledRandom,2022-06-20,2022-07-11,1.0,CalendarDate IrrigWaterAvailability SeedAvailability,CalendarDate SeedlingAge IrrigWaterAvailability,5.0,Boring,Electric,240.0,2.0,,,,,2,Urea,,24.0,Broadcasting,Urea,12.0,20.0,,,Broadcasting,hand,2022-11-02,600.0,2022-12-24,machine,26,10,plowed_in_soil,0.375,840
ID_O6HCIJ8WBBIL,Jamui,Jamui,12,12,TractorPlough,2022-07-24,4,Manual_PuddledRandom,2022-06-27,2022-07-31,13.0,PreMonsoonShowers IrrigWaterAvailability,SeedlingAge RainArrival,6.0,Boring,Electric,600.0,2.0,,,,,1,Urea DAP,13.0,13.0,Broadcasting,,,,,,,hand,2022-11-28,400.0,2023-01-17,machine,27,10,plowed_in_soil,0.1818181818181818,320
ID_P44LR2LK3S6T,Jamui,Jamui,5,5,TractorPlough,2022-07-25,4,Manual_PuddledRandom,2022-06-30,2022-08-01,4.0,PreMonsoonShowers IrrigWaterAvailability,SeedlingAge RainArrival,2.0,Boring,Electric,200.0,2.0,,,,,1,DAP Urea,4.0,4.0,Broadcasting,,,,,,,hand,2022-11-12,300.0,2022-12-26,machine,28,10,plowed_in_soil,0.1363636363636364,240
ID_LQ9IBBKL0VEF,Jamui,Khaira,28,21,TractorPlough,2022-07-23,4,Manual_PuddledLine,2022-07-02,2022-07-26,1.0,LabourAvailability,SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,3.0,Boring,Diesel,320.0,2.0,FYM,,2.0,SoilApplied,3,DAP,15.0,,Broadcasting,Urea,13.0,25.0,14.0,65.0,Broadcasting,hand,2022-12-01,1400.0,2022-12-15,hand,22,10,plowed_in_soil,0.7272727272727273,1700
ID_5YD6FBO5NOPR,Vaishali,Garoul,18,18,FourWheelTracRotavator,2022-07-03,6,Manual_PuddledRandom,2022-06-22,2022-07-14,2.0,IrrigWaterAvailability,SeedlingAge,15.0,Boring,Diesel,1500.0,2.0,FYM,,1500.0,SoilApplied,2,Urea DAP,36.0,18.0,SoilApplied,NPKS Urea,30.0,20.0,,,Broadcasting,hand,2022-10-23,2000.0,2022-11-03,hand,28,10,plowed_in_soil,0.8181818181818182,1620
ID_MP3P4B1I8SIO,Nalanda,Noorsarai,40,40,TractorPlough,2022-07-21,4,Manual_PuddledRandom,2022-06-24,2022-07-29,2.0,CalendarDate IrrigWaterAvailability SeedAvailability,SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,14.0,Boring,Electric,,2.0,,,,,2,DAP Urea,18.0,36.0,Broadcasting,Urea,36.0,28.0,,,Broadcasting,hand,2022-11-16,90.0,2023-01-24,machine,24,10,plowed_in_soil,0.5625,810
ID_ZRZL6LIVVI8P,Gaya,Wazirganj,24,19,WetTillagePuddling FourWheelTracRotavator,2022-07-06,4,Manual_PuddledRandom,2022-06-22,2022-07-25,2.0,PreMonsoonShowers,SeedlingAge,4.0,Boring,Electric,105.0,6.0,Ganaura,3.0,,SoilApplied,2,DAP Urea,3.0,3.0,Broadcasting,Urea,3.0,23.0,,,Broadcasting,hand,2022-10-24,400.0,2022-11-30,machine,25,10,plowed_in_soil,0.1481481481481481,322
ID_DQUL63QWOKNO,Nalanda,Rajgir,60,60,WetTillagePuddling TractorPlough,2022-07-13,5,Manual_PuddledRandom,2022-06-24,2022-07-15,2.0,CalendarDate PreMonsoonShowers IrrigWaterAvailability LabourAvailability SeedAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,8.0,Boring,Electric,240.0,6.0,Ganaura,1.0,,SoilApplied,2,DAP Urea,30.0,10.0,Broadcasting,Urea,22.0,45.0,,,Broadcasting,hand,2022-11-05,1200.0,2022-11-20,machine,25,10,plowed_in_soil,0.46875,880
ID_LHF42O34LNRF,Gaya,Gurua,25,25,TractorPlough FourWheelTracRotavator,2022-07-04,6,Manual_PuddledRandom,2022-06-20,2022-08-09,2.0,CalendarDate IrrigWaterAvailability SeedAvailability,IrrigWaterAvailability SeedlingAge,4.0,Boring,Electric,100.0,3.0,Ganaura FYM,1.0,1.0,Broadcasting,2,DAP,5.0,,Broadcasting,Urea,5.0,35.0,,,Broadcasting,hand,2022-12-09,600.0,2023-01-17,machine,30,10,plowed_in_soil,0.1851851851851852,310
ID_ZXUCHDY8O1W1,Nalanda,Rajgir,65,65,WetTillagePuddling TractorPlough FourWheelTracRotavator,2022-07-15,6,Manual_PuddledRandom,2022-06-26,2022-07-16,2.0,CalendarDate PreMonsoonShowers IrrigWaterAvailability LabourAvailability SeedAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,5.0,Boring,Electric,230.0,4.0,Ganaura,3.0,,SoilApplied,2,DAP Urea,12.0,,SoilApplied,DAP Urea,24.0,24.0,,,Broadcasting,hand,2022-12-17,600.0,2022-12-30,machine,24,10,plowed_in_soil,0.375,1100
ID_O3KOCPTR83QD,Gaya,Wazirganj,20,20,WetTillagePuddling FourWheelTracRotavator,2022-07-22,4,Manual_PuddledRandom,2022-06-29,2022-07-23,3.0,IrrigWaterAvailability,IrrigWaterAvailability,3.0,Boring,Electric,20.0,3.0,FYM,,1.0,SoilApplied,2,DAP Urea,2.0,2.0,Broadcasting,Urea,5.0,25.0,,,Broadcasting,hand,2022-10-29,100.0,2022-11-12,machine,30,10,plowed_in_soil,0.1851851851851852,400
ID_R1142QPEI83X,Jamui,Khaira,26,15,TractorPlough,2022-07-25,4,Manual_PuddledLine,2022-07-03,2022-07-30,1.0,LabourAvailability,SeedlingAge IrrigWaterAvailability LaborAvailability RainArrival,3.0,Pond,Diesel,200.0,3.0,FYM,,2.0,SoilApplied,3,DAP,12.0,,Broadcasting,Urea,10.0,23.0,12.0,65.0,Broadcasting,hand,2022-12-02,1000.0,2022-12-15,hand,23,10,plowed_in_soil,0.5,1300
ID_UI3DOBEP6WDC,Jamui,Jamui,40,40,TractorPlough BullockPlough,2022-07-27,4,Manual_PuddledRandom,2022-06-20,2022-07-31,4.0,CalendarDate IrrigWaterAvailability,CalendarDate SeedlingAge,2.0,Boring,Electric,500.0,3.0,Ganaura,2.0,,Broadcasting,2,,,,Broadcasting,DAP Urea,2.0,1.0,,,Broadcasting,hand,2022-11-24,90.0,2023-02-11,hand,30,10,plowed_in_soil,0.2272727272727273,400
ID_0S1V8WV0XQYA,Nalanda,Noorsarai,35,20,TractorPlough FourWheelTracRotavator,2022-07-23,5,Manual_PuddledRandom,2022-07-02,2022-07-24,2.0,CalendarDate IrrigWaterAvailability SeedAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,3.0,Boring,Electric,140.0,1.0,,,,,3,Urea,,,SoilApplied,Urea,14.0,20.0,7.0,40.0,Broadcasting,hand,2022-11-09,600.0,2022-12-05,machine,28,10,plowed_in_soil,0.21875,350
