District,Block,CultLand,CropCultLand,CropTillageDate,CropTillageDepth,CropEstMethod,RcNursEstDate,SeedingSowingTransplanting,SeedlingsPerPit,TransplantingIrrigationHours,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,TransIrriCost,StandingWater,Ganaura,CropOrgFYM,PCropSolidOrgFertAppMethod,NoFertilizerAppln,BasalDAP,BasalUrea,MineralFertAppMethod,1tdUrea,1appDaysUrea,2tdUrea,2appDaysUrea,MineralFertAppMethod.1,Harv_method,Harv_date,Harv_hand_rent,Threshing_date,Threshing_method,Residue_length,Residue_perc,Stubble_use,Acre,LandPreparationMethodFourWheelTracRotavator,LandPreparationMethodOther,LandPreparationMethodTractorPlough,LandPreparationMethodWetTillagePuddling,NursDetFactorIrrigWaterAvailability,NursDetFactorLabourAvailability,NursDetFactorPreMonsoonShowers,NursDetFactorSeedAvailability,TransDetFactorIrrigWaterAvailability,TransDetFactorLaborAvailability,TransDetFactorRainArrival,TransDetFactorSeedlingAge,OrgFertilizersGanaura,OrgFertilizersGhanajeevamrit,OrgFertilizersPoultryManure,OrgFertilizersPranamrit,OrgFertilizersVermiCompost,CropbasalFertsNPK,CropbasalFertsNPKS,CropbasalFertsOther,CropbasalFertsSSP,CropbasalFertsUrea,FirstTopDressFertNPKS,FirstTopDressFertOther,FirstTopDressFertSSP,FirstTopDressFertUrea,Yield
Jamui,Khaira,28,20,2022-07-26,4,Manual_PuddledLine,2022-07-05,2022-07-29,1.0,13.0,Boring,Diesel,380.0,3.0,,2.0,SoilApplied,3,3.0,,Broadcasting,13.0,25.0,13.0,65.0,Broadcasting,hand,2022-12-01,900.0,2022-12-22,hand,22,10,plowed_in_soil,0.5909090909090909,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1300
Jamui,Jamui,9,9,2022-07-23,4,Manual_PuddledRandom,2022-06-28,2022-07-24,8.0,4.0,Boring,Electric,400.0,2.0,,,,2,8.0,8.0,Broadcasting,8.0,30.0,,,Broadcasting,hand,2022-11-08,400.0,2023-01-25,machine,29,10,plowed_in_soil,0.1818181818181818,False,False,True,False,True,False,True,False,False,False,True,True,,,,,,False,False,False,False,True,False,False,False,True,327
Jamui,Jamui,10,10,2022-07-22,4,Manual_PuddledRandom,2022-06-28,2022-07-24,7.0,3.0,Boring,Electric,300.0,2.0,,,,2,7.0,7.0,Broadcasting,7.0,30.0,,,Broadcasting,hand,2022-11-11,400.0,2022-12-29,machine,27,10,plowed_in_soil,0.1818181818181818,False,False,True,False,True,False,True,False,False,False,True,True,,,,,,False,False,False,False,True,False,False,False,True,324
Vaishali,Mahua,10,6,2022-06-24,4,Manual_PuddledRandom,2022-06-01,2022-07-11,2.0,1.0,Boring,Electric,150.0,2.0,,,,3,6.0,,Broadcasting,6.0,29.0,6.0,66.0,Broadcasting,hand,2022-11-03,400.0,2022-11-18,hand,30,10,plowed_in_soil,0.0909090909090909,True,False,True,False,True,False,False,False,True,False,True,True,,,,,,False,False,False,False,False,False,False,False,True,140
Gaya,Gurua,20,20,2022-07-20,7,Manual_PuddledLine,2022-07-03,2022-07-28,2.0,2.0,Boring,Electric,80.0,2.0,1.0,,Broadcasting,1,4.0,,Broadcasting,,,,,,hand,2022-11-26,60.0,2022-12-30,hand,30,10,plowed_in_soil,0.1481481481481481,True,False,True,False,True,False,False,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,,,,,320
Vaishali,Mahua,5,5,2022-06-20,4,Manual_PuddledRandom,2022-07-23,2022-08-01,1.0,2.0,Boring,Electric,500.0,2.0,,1.0,SoilApplied,3,10.0,10.0,Broadcasting,10.0,25.0,10.0,60.0,Broadcasting,hand,2022-11-01,200.0,2022-11-12,hand,30,10,plowed_in_soil,0.2272727272727273,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,400
Gaya,Wazirganj,35,30,2022-07-05,5,Manual_PuddledRandom,2022-07-02,2022-07-30,4.0,12.0,Rainfed,,,3.0,,,,2,15.0,15.0,Broadcasting,20.0,45.0,,,Broadcasting,hand,2022-11-20,1000.0,2022-12-04,hand,20,10,plowed_in_soil,0.5555555555555556,True,False,False,True,True,True,True,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True,1050
Vaishali,Mahua,13,8,2022-06-24,4,Manual_PuddledRandom,2022-06-02,2022-07-11,2.0,1.0,Boring,Diesel,300.0,2.0,,2.0,SoilApplied,3,9.0,,Broadcasting,9.0,25.0,6.0,63.0,Broadcasting,hand,2022-11-03,600.0,2022-11-18,hand,30,10,plowed_in_soil,0.1363636363636364,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,240
Nalanda,Rajgir,38,32,2022-07-14,6,Manual_PuddledRandom,2022-06-25,2022-07-17,2.0,5.0,Boring,Electric,120.0,4.0,3.0,,SoilApplied,2,9.0,,SoilApplied,18.0,18.0,,,Broadcasting,hand,2022-12-08,600.0,2023-01-28,machine,25,10,plowed_in_soil,0.28125,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,800
Nalanda,Rajgir,60,50,2022-06-29,8,LineSowingAfterTillage,2022-06-23,2022-07-10,,5.0,Boring,Electric,100.0,3.0,,1.0,SoilApplied,2,15.0,5.0,Broadcasting,15.0,45.0,,,Broadcasting,hand,2022-11-28,900.0,2022-12-08,machine,22,10,plowed_in_soil,0.3125,True,False,True,False,,,,,,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,True,10
Jamui,Jamui,12,12,2022-08-08,4,Manual_PuddledRandom,2022-07-14,2022-08-12,12.0,6.0,Boring,Electric,600.0,2.0,,,,1,12.0,12.0,Broadcasting,,,,,,hand,2022-11-15,500.0,2023-01-20,machine,28,10,plowed_in_soil,0.2272727272727273,False,False,True,False,True,False,True,False,False,False,True,True,,,,,,False,False,False,False,True,,,,,402
Nalanda,Noorsarai,50,40,2022-07-10,5,Manual_PuddledRandom,2022-06-20,2022-07-11,2.0,4.0,Boring,Electric,200.0,2.0,,,,2,,20.0,Broadcasting,16.0,23.0,,,Broadcasting,machine,2022-11-13,,2022-11-13,machine,25,40,plowed_in_soil,0.3125,True,False,True,False,True,False,False,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True,580
Jamui,Khaira,40,30,2022-07-23,4,Manual_PuddledRandom,2022-07-02,2022-07-28,1.0,3.0,Canal,,,8.0,,1.0,SoilApplied,3,10.0,,Broadcasting,5.0,25.0,7.0,60.0,Broadcasting,hand,2022-11-06,120.0,2022-12-01,machine,24,10,plowed_in_soil,0.2272727272727273,False,False,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,450
Vaishali,Mahua,20,10,2022-06-24,4,Manual_PuddledRandom,2022-06-03,2022-07-11,2.0,3.0,Boring,Electric,600.0,2.0,,2.0,SoilApplied,3,15.0,,Broadcasting,15.0,28.0,10.0,60.0,Broadcasting,hand,2022-11-04,1000.0,2022-11-19,machine,30,10,plowed_in_soil,0.2272727272727273,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,400
Jamui,Khaira,21,12,2022-07-25,4,Manual_PuddledRandom,2022-07-02,2022-08-05,2.0,3.0,Pond,Diesel,300.0,2.0,,2.0,SoilApplied,3,8.0,,Broadcasting,8.0,23.0,8.0,65.0,Broadcasting,hand,2022-12-02,700.0,2022-12-16,hand,23,10,plowed_in_soil,0.3636363636363636,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,900
Jamui,Jamui,6,6,2022-07-24,4,Manual_PuddledRandom,2022-06-28,2022-07-25,9.0,4.0,Boring,Electric,400.0,2.0,,,,1,9.0,9.0,Broadcasting,,,,,,hand,2022-11-13,500.0,2022-12-28,machine,25,10,plowed_in_soil,0.2272727272727273,False,False,True,False,True,False,True,False,False,False,True,True,,,,,,False,False,False,False,True,,,,,400
Jamui,Jamui,30,30,2022-08-13,4,Manual_PuddledRandom,2022-07-11,2022-08-17,4.0,2.0,Boring,Electric,300.0,1.0,3.0,,Broadcasting,2,10.0,,Broadcasting,,,,,Broadcasting,hand,2022-11-16,1500.0,2023-01-25,machine,26,10,plowed_in_soil,1.363636363636364,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2400
Vaishali,Mahua,9,5,2022-06-28,3,Manual_PuddledRandom,2022-07-01,2022-07-30,2.0,3.0,Boring,Diesel,,,,,,1,15.0,,SoilApplied,,,,,,hand,2022-10-10,350.0,2022-10-20,hand,30,10,plowed_in_soil,0.1363636363636364,True,False,True,True,True,True,True,False,True,False,True,True,,,,,,False,False,False,False,False,,,,,300
Vaishali,Mahua,7,5,2022-06-22,4,Manual_PuddledRandom,2022-06-01,2022-07-07,2.0,2.0,Boring,Electric,450.0,1.0,,3.0,SoilApplied,3,15.0,,Broadcasting,15.0,27.0,10.0,60.0,Broadcasting,hand,2022-11-02,1000.0,2022-11-17,machine,30,10,plowed_in_soil,0.2272727272727273,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,400
Vaishali,Mahua,20,5,2022-06-25,4,Manual_PuddledRandom,2022-06-02,2022-07-11,2.0,2.0,Boring,Electric,375.0,2.0,,,,3,15.0,,Broadcasting,15.0,20.0,10.0,60.0,Broadcasting,hand,2022-11-05,1000.0,2022-11-20,hand,30,10,plowed_in_soil,0.2272727272727273,True,False,True,False,True,False,True,False,True,True,True,True,,,,,,False,False,False,False,False,False,False,False,True,350
Vaishali,Mahua,15,8,2022-06-27,4,Manual_PuddledRandom,2022-06-02,2022-07-11,1.0,2.0,Boring,Electric,400.0,1.0,1.0,,SoilApplied,3,12.0,,Broadcasting,12.0,30.0,8.0,65.0,Broadcasting,hand,2022-11-04,800.0,2022-11-19,machine,30,10,plowed_in_soil,0.1818181818181818,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,320
Vaishali,Chehrakala,20,20,2022-07-24,4,Manual_PuddledRandom,2022-07-03,2022-08-23,2.0,,,,,,1.0,,SoilApplied,3,14.0,14.0,Broadcasting,15.0,15.0,15.0,30.0,Broadcasting,hand,2022-10-25,900.0,2022-10-31,machine,27,10,plowed_in_soil,0.3181818181818182,True,False,True,True,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,450
Nalanda,Noorsarai,30,25,2022-06-25,5,Manual_PuddledRandom,2022-06-15,2022-07-06,2.0,4.0,Boring,Electric,100.0,,1.0,,Broadcasting,1,,18.0,Broadcasting,,,,,,hand,2022-10-25,900.0,2022-11-05,machine,22,10,plowed_in_soil,0.28125,False,False,True,False,True,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,,,,,540
Nalanda,Rajgir,8,8,2022-06-29,4,Manual_PuddledRandom,2022-06-14,2022-07-18,2.0,6.0,Rainfed,,,3.0,45.0,,RootApplication,2,12.0,12.0,Broadcasting,12.0,12.0,,,RootApplication,hand,2022-12-06,250.0,2022-12-22,hand,12,10,plowed_in_soil,0.25,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,300
Jamui,Khaira,60,60,2022-07-26,3,Manual_PuddledRandom,2022-07-05,2022-08-03,5.0,4.0,Canal,,,7.0,,3.0,SoilApplied,3,15.0,,Broadcasting,10.0,28.0,15.0,60.0,Broadcasting,hand,2022-11-09,130.0,2023-01-03,machine,28,10,plowed_in_soil,0.4545454545454545,False,False,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,800
Vaishali,Garoul,20,4,2022-06-28,6,Manual_PuddledRandom,2022-06-08,2022-07-10,2.0,4.0,Boring,Electric,,2.0,,8.0,SoilApplied,2,8.0,,SoilApplied,8.0,45.0,,,Broadcasting,hand,2022-10-05,800.0,2022-10-20,hand,30,10,plowed_in_soil,0.1818181818181818,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,380
Vaishali,Mahua,10,10,2022-07-17,4,Manual_PuddledRandom,2022-07-19,2022-08-14,2.0,2.0,Boring,Diesel,300.0,2.0,,,SoilApplied,3,,,SoilApplied,4.0,45.0,4.0,75.0,Broadcasting,hand,2022-11-05,400.0,2022-11-13,hand,30,10,plowed_in_soil,0.0909090909090909,True,False,True,True,True,False,True,True,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,150
Jamui,Khaira,28,28,2022-07-25,3,Manual_PuddledRandom,2022-07-08,2022-08-02,3.0,2.0,Canal,,,4.0,,,,3,6.0,,Broadcasting,12.0,30.0,9.0,58.0,Broadcasting,hand,2022-11-06,200.0,2022-12-10,machine,28,10,plowed_in_soil,0.2727272727272727,False,False,True,False,True,True,False,True,True,True,True,True,,,,,,False,False,False,False,False,False,False,False,True,480
Nalanda,Noorsarai,50,50,2022-07-06,4,Manual_PuddledRandom,2022-06-20,2022-07-09,1.0,3.0,Boring,Electric,180.0,2.0,,,,2,,14.0,Broadcasting,22.0,20.0,,,Broadcasting,hand,2022-10-30,450.0,2022-12-28,machine,26,10,plowed_in_soil,0.28125,True,False,True,False,True,False,False,True,True,True,False,True,,,,,,False,False,False,False,True,False,False,False,True,630
Jamui,Jamui,25,20,2022-07-07,4,Manual_PuddledRandom,2022-07-11,2022-08-02,4.0,10.0,Boring,Electric,3000.0,1.0,4.0,,Broadcasting,2,10.0,10.0,Broadcasting,,,,,Broadcasting,hand,2022-11-23,300.0,2023-01-25,machine,28,10,plowed_in_soil,0.2727272727272727,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,480
Gaya,Wazirganj,20,20,2022-06-29,4,Manual_PuddledRandom,2022-06-30,2022-07-22,2.0,4.0,Boring,Electric,50.0,3.0,,3.0,SoilApplied,2,5.0,5.0,Broadcasting,10.0,25.0,,,Broadcasting,hand,2022-10-30,100.0,2022-11-19,machine,30,10,plowed_in_soil,0.1851851851851852,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,410
Gaya,Wazirganj,24,18,2022-07-05,4,Manual_PuddledRandom,2022-06-21,2022-07-27,2.0,4.0,Boring,Electric,110.0,5.0,3.0,,SoilApplied,2,3.0,3.0,Broadcasting,3.0,23.0,,,Broadcasting,hand,2022-10-21,200.0,2022-11-18,machine,25,10,plowed_in_soil,0.074074074074074,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,160
Nalanda,Noorsarai,60,60,2022-07-06,4,Manual_PuddledRandom,2022-06-20,2022-07-11,1.0,5.0,Boring,Electric,240.0,2.0,,,,2,,24.0,Broadcasting,12.0,20.0,,,Broadcasting,hand,2022-11-02,600.0,2022-12-24,machine,26,10,plowed_in_soil,0.375,True,False,True,False,True,False,False,True,True,False,False,True,,,,,,False,False,False,False,True,False,False,False,True,840
Jamui,Jamui,12,12,2022-07-24,4,Manual_PuddledRandom,2022-06-27,2022-07-31,13.0,6.0,Boring,Electric,600.0,2.0,,,,1,13.0,13.0,Broadcasting,,,,,,hand,2022-11-28,400.0,2023-01-17,machine,27,10,plowed_in_soil,0.1818181818181818,False,False,True,False,True,False,True,False,False,False,True,True,,,,,,False,False,False,False,True,,,,,320
Jamui,Jamui,5,5,2022-07-25,4,Manual_PuddledRandom,2022-06-30,2022-08-01,4.0,2.0,Boring,Electric,200.0,2.0,,,,1,4.0,4.0,Broadcasting,,,,,,hand,2022-11-12,300.0,2022-12-26,machine,28,10,plowed_in_soil,0.1363636363636364,False,False,True,False,True,False,True,False,False,False,True,True,,,,,,False,False,False,False,True,,,,,240
Jamui,Khaira,28,21,2022-07-23,4,Manual_PuddledLine,2022-07-02,2022-07-26,1.0,3.0,Boring,Diesel,320.0,2.0,,2.0,SoilApplied,3,15.0,,Broadcasting,13.0,25.0,14.0,65.0,Broadcasting,hand,2022-12-01,1400.0,2022-12-15,hand,22,10,plowed_in_soil,0.7272727272727273,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1700
Vaishali,Garoul,18,18,2022-07-03,6,Manual_PuddledRandom,2022-06-22,2022-07-14,2.0,15.0,Boring,Diesel,1500.0,2.0,,1500.0,SoilApplied,2,36.0,18.0,SoilApplied,30.0,20.0,,,Broadcasting,hand,2022-10-23,2000.0,2022-11-03,hand,28,10,plowed_in_soil,0.8181818181818182,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,1620
Nalanda,Noorsarai,40,40,2022-07-21,4,Manual_PuddledRandom,2022-06-24,2022-07-29,2.0,14.0,Boring,Electric,,2.0,,,,2,18.0,36.0,Broadcasting,36.0,28.0,,,Broadcasting,hand,2022-11-16,90.0,2023-01-24,machine,24,10,plowed_in_soil,0.5625,False,False,True,False,True,False,False,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True,810
Gaya,Wazirganj,24,19,2022-07-06,4,Manual_PuddledRandom,2022-06-22,2022-07-25,2.0,4.0,Boring,Electric,105.0,6.0,3.0,,SoilApplied,2,3.0,3.0,Broadcasting,3.0,23.0,,,Broadcasting,hand,2022-10-24,400.0,2022-11-30,machine,25,10,plowed_in_soil,0.1481481481481481,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,322
Nalanda,Rajgir,60,60,2022-07-13,5,Manual_PuddledRandom,2022-06-24,2022-07-15,2.0,8.0,Boring,Electric,240.0,6.0,1.0,,SoilApplied,2,30.0,10.0,Broadcasting,22.0,45.0,,,Broadcasting,hand,2022-11-05,1200.0,2022-11-20,machine,25,10,plowed_in_soil,0.46875,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,880
Gaya,Gurua,25,25,2022-07-04,6,Manual_PuddledRandom,2022-06-20,2022-08-09,2.0,4.0,Boring,Electric,100.0,3.0,1.0,1.0,Broadcasting,2,5.0,,Broadcasting,5.0,35.0,,,Broadcasting,hand,2022-12-09,600.0,2023-01-17,machine,30,10,plowed_in_soil,0.1851851851851852,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,310
Nalanda,Rajgir,65,65,2022-07-15,6,Manual_PuddledRandom,2022-06-26,2022-07-16,2.0,5.0,Boring,Electric,230.0,4.0,3.0,,SoilApplied,2,12.0,,SoilApplied,24.0,24.0,,,Broadcasting,hand,2022-12-17,600.0,2022-12-30,machine,24,10,plowed_in_soil,0.375,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,1100
Gaya,Wazirganj,20,20,2022-07-22,4,Manual_PuddledRandom,2022-06-29,2022-07-23,3.0,3.0,Boring,Electric,20.0,3.0,,1.0,SoilApplied,2,2.0,2.0,Broadcasting,5.0,25.0,,,Broadcasting,hand,2022-10-29,100.0,2022-11-12,machine,30,10,plowed_in_soil,0.1851851851851852,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,400
Jamui,Khaira,26,15,2022-07-25,4,Manual_PuddledLine,2022-07-03,2022-07-30,1.0,3.0,Pond,Diesel,200.0,3.0,,2.0,SoilApplied,3,12.0,,Broadcasting,10.0,23.0,12.0,65.0,Broadcasting,hand,2022-12-02,1000.0,2022-12-15,hand,23,10,plowed_in_soil,0.5,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1300
Jamui,Jamui,40,40,2022-07-27,4,Manual_PuddledRandom,2022-06-20,2022-07-31,4.0,2.0,Boring,Electric,500.0,3.0,2.0,,Broadcasting,2,,,Broadcasting,2.0,1.0,,,Broadcasting,hand,2022-11-24,90.0,2023-02-11,hand,30,10,plowed_in_soil,0.2272727272727273,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,,,,,,False,False,False,True,400
Nalanda,Noorsarai,35,20,2022-07-23,5,Manual_PuddledRandom,2022-07-02,2022-07-24,2.0,3.0,Boring,Electric,140.0,1.0,,,,3,,,SoilApplied,14.0,20.0,7.0,40.0,Broadcasting,hand,2022-11-09,600.0,2022-12-05,machine,28,10,plowed_in_soil,0.21875,True,False,True,False,True,False,False,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True,350
Jamui,Jamui,5,5,2022-07-01,3,Manual_PuddledRandom,2022-07-07,2022-08-02,4.0,3.0,Boring,Electric,3000.0,1.0,4.0,,Broadcasting,2,10.0,10.0,Broadcasting,,,,,Broadcasting,hand,2022-11-16,400.0,2023-02-14,machine,29,10,plowed_in_soil,0.2272727272727273,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,390
Nalanda,Rajgir,100,80,2022-06-28,8,Manual_PuddledLine,2022-06-21,2022-07-09,2.0,10.0,Boring,Electric,200.0,3.0,,2.0,SoilApplied,2,30.0,15.0,Broadcasting,45.0,40.0,,,Broadcasting,hand,2022-11-22,2000.0,2022-12-04,machine,25,10,plowed_in_soil,0.9375,True,False,True,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,45
Jamui,Jamui,10,10,2022-07-25,4,Manual_PuddledRandom,2022-07-05,2022-07-29,7.0,3.0,Boring,Electric,250.0,2.0,,,,2,12.0,7.0,Broadcasting,6.0,28.0,,,Broadcasting,hand,2022-11-09,500.0,2023-01-17,machine,26,10,plowed_in_soil,0.2272727272727273,False,False,True,False,True,False,True,False,False,False,True,True,,,,,,False,False,False,False,True,False,False,False,True,400
Jamui,Jamui,25,22,2022-07-03,2,Manual_PuddledRandom,2022-07-13,2022-08-05,3.0,2.0,Boring,Electric,200.0,1.0,4.0,,Broadcasting,2,10.0,10.0,Broadcasting,,,,,Broadcasting,hand,2022-11-20,300.0,2023-01-18,hand,27,10,plowed_in_soil,0.2727272727272727,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,480
Vaishali,Mahua,19,12,2022-07-10,5,Manual_PuddledRandom,2022-06-15,2022-07-20,2.0,3.0,Boring,Diesel,300.0,2.0,,,,2,20.0,15.0,SoilApplied,15.0,25.0,,,SoilApplied,hand,2022-10-05,500.0,2022-10-15,hand,30,10,plowed_in_soil,0.1818181818181818,True,False,True,True,True,True,True,False,True,False,True,True,,,,,,False,False,False,False,True,False,False,False,True,350
Nalanda,Rajgir,40,30,2022-07-15,6,Manual_PuddledRandom,2022-06-28,2022-07-16,2.0,6.0,Boring,Electric,4.0,4.0,3.0,,SoilApplied,2,,,SoilApplied,20.0,20.0,,,Broadcasting,hand,2022-11-19,600.0,2023-01-19,machine,25,10,plowed_in_soil,0.3125,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,,,,,,False,False,False,True,900
Jamui,Khaira,32,26,2022-07-25,4,Manual_PuddledRandom,2022-07-06,2022-08-02,1.0,4.0,Boring,Electric,300.0,2.0,,2.0,SoilApplied,3,12.0,,Broadcasting,10.0,12.0,12.0,63.0,Broadcasting,hand,2022-12-01,1000.0,2022-12-22,hand,23,10,plowed_in_soil,0.5454545454545454,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1300
Jamui,Jamui,30,23,2022-07-02,4,Manual_PuddledRandom,2022-07-07,2022-08-13,4.0,4.0,Boring,Electric,420.0,1.0,4.0,,Broadcasting,2,22.0,22.0,Broadcasting,12.0,12.0,,,Broadcasting,hand,2022-11-16,250.0,2023-01-12,machine,27,10,plowed_in_soil,0.2272727272727273,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,400
Vaishali,Mahua,10,9,2022-06-10,5,Manual_PuddledRandom,2022-06-14,2022-07-18,2.0,150.0,Boring,Diesel,300.0,1.0,,1.0,Broadcasting,3,1.0,,Broadcasting,4.0,25.0,4.0,60.0,Broadcasting,hand,2022-10-13,400.0,2022-10-28,hand,30,10,plowed_in_soil,0.0909090909090909,True,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4
Nalanda,Rajgir,40,40,2022-07-17,6,LineSowingAfterTillage,2022-07-02,2022-07-21,,5.0,Boring,Electric,250.0,4.0,,,,2,10.0,20.0,Broadcasting,20.0,25.0,,,Broadcasting,hand,2022-11-27,250.0,2022-12-12,machine,25,10,plowed_in_soil,0.3125,True,False,True,True,,,,,,,,,,,,,,False,False,False,False,True,False,False,False,True,400
