District,Block,CultLand,CropCultLand,CropTillageDate,CropTillageDepth,CropEstMethod,RcNursEstDate,SeedingSowingTransplanting,SeedlingsPerPit,TransplantingIrrigationHours,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,TransIrriCost,StandingWater,Ganaura,CropOrgFYM,PCropSolidOrgFertAppMethod,NoFertilizerAppln,BasalDAP,BasalUrea,MineralFertAppMethod,1tdUrea,1appDaysUrea,2tdUrea,2appDaysUrea,MineralFertAppMethod.1,Harv_method,Harv_date,Harv_hand_rent,Threshing_date,Threshing_method,Residue_length,Residue_perc,Stubble_use,Acre,LandPreparationMethodFourWheelTracRotavator,LandPreparationMethodOther,LandPreparationMethodTractorPlough,LandPreparationMethodWetTillagePuddling,NursDetFactorIrrigWaterAvailability,NursDetFactorLabourAvailability,NursDetFactorPreMonsoonShowers,NursDetFactorSeedAvailability,TransDetFactorIrrigWaterAvailability,TransDetFactorLaborAvailability,TransDetFactorRainArrival,TransDetFactorSeedlingAge,OrgFertilizersGanaura,OrgFertilizersGhanajeevamrit,OrgFertilizersPoultryManure,OrgFertilizersPranamrit,OrgFertilizersVermiCompost,CropbasalFertsNPK,CropbasalFertsNPKS,CropbasalFertsOther,CropbasalFertsSSP,CropbasalFertsUrea,FirstTopDressFertNPKS,FirstTopDressFertOther,FirstTopDressFertSSP,FirstTopDressFertUrea,Yield
Nalanda,Rajgir,40.0,40.0,2022-07-17,4.0,Manual_PuddledRandom,2022-06-16,2022-07-24,1.0,5.0,Boring,Electric,150.0,5.0,1.0,,Broadcasting,2.0,15.0,30.0,Broadcasting,15.0,45.0,,,Broadcasting,hand,2022-11-05,900.0,2022-11-11,machine,22.0,10.0,plowed_in_soil,0.3125,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,800.0
Gaya,Gurua,21.0,21.0,2022-07-20,7.0,Manual_PuddledRandom,2022-06-30,2022-07-26,2.0,4.0,Boring,Electric,,2.0,1.0,,SoilApplied,2.0,3.0,,Broadcasting,6.0,45.0,,,Broadcasting,hand,2022-11-26,120.0,2022-12-05,machine,25.0,10.0,plowed_in_soil,0.07407407407407407,True,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,163.0
Jamui,Khaira,15.0,15.0,2022-07-18,6.0,Manual_PuddledRandom,2022-07-03,2022-07-24,1.0,3.0,Canal,,,4.0,,,,2.0,6.0,,Broadcasting,6.0,25.0,6.0,62.0,Broadcasting,hand,2022-12-03,150.0,2022-12-22,hand,28.0,10.0,plowed_in_soil,0.1363636363636364,False,False,True,False,True,True,False,True,True,True,True,True,,,,,,False,False,False,False,False,False,False,False,True,270.0
Nalanda,Rajgir,30.0,30.0,2022-07-19,5.0,Manual_PuddledRandom,2022-06-15,2022-07-25,2.0,4.0,Boring,Electric,,,,22.0,SoilApplied,2.0,12.0,,Broadcasting,14.0,45.0,,,Broadcasting,hand,2022-11-18,900.0,2022-12-19,machine,25.0,10.0,plowed_in_soil,0.28125,False,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,600.0
Vaishali,Mahua,13.0,7.0,2022-06-10,4.0,Manual_PuddledRandom,2022-06-11,2022-07-18,2.0,2.0,Boring,Electric,200.0,2.0,1.0,1.0,Broadcasting,3.0,2.0,,Broadcasting,6.0,30.0,6.0,45.0,Broadcasting,hand,2022-11-05,600.0,2022-11-10,hand,30.0,10.0,plowed_in_soil,0.1363636363636364,True,False,True,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,200.0
Nalanda,Noorsarai,20.0,20.0,2022-07-05,5.0,Manual_PuddledRandom,2022-06-13,2022-07-06,1.0,6.0,Boring,Electric,1200.0,2.0,,,SoilApplied,1.0,,26.0,Broadcasting,,,,,,hand,2022-10-20,1200.0,2022-11-10,machine,25.0,10.0,plowed_in_soil,0.6875,False,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,,,,,1200.0
Gaya,Wazirganj,30.0,30.0,2022-07-22,4.0,Manual_PuddledRandom,2022-06-30,2022-08-05,2.0,8.0,Boring,Electric,100.0,3.0,,,,2.0,10.0,10.0,Broadcasting,20.0,45.0,,,Broadcasting,hand,2022-11-08,100.0,2022-11-11,machine,20.0,10.0,plowed_in_soil,0.909090909090909,True,False,False,True,False,False,False,False,False,False,False,True,,,,,,False,False,False,False,True,False,False,False,True,1955.0
Nalanda,Rajgir,40.0,40.0,2022-07-25,5.0,Manual_PuddledRandom,2022-06-28,2022-07-29,2.0,6.0,Boring,Electric,180.0,2.0,1.0,,SoilApplied,2.0,9.0,6.0,Broadcasting,15.0,45.0,,,Broadcasting,hand,2022-11-21,900.0,2022-12-10,machine,30.0,10.0,plowed_in_soil,0.1875,True,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,400.0
Jamui,Jamui,15.0,10.0,2022-07-04,4.0,Manual_PuddledRandom,2022-06-22,2022-07-18,20.0,6.0,Boring,Electric,90.0,2.0,,,,2.0,20.0,20.0,Broadcasting,6.0,6.0,,,Broadcasting,hand,2022-11-15,300.0,2022-12-04,machine,28.0,10.0,plowed_in_soil,0.2727272727272727,False,False,True,False,True,False,True,False,False,False,True,False,,,,,,False,False,False,False,True,False,False,False,True,450.0
Jamui,Jamui,20.0,20.0,2022-07-16,2.0,Manual_PuddledRandom,2022-07-24,2022-07-29,4.0,5.0,Boring,Electric,500.0,1.0,4.0,,Broadcasting,1.0,20.0,20.0,Broadcasting,10.0,10.0,,,Broadcasting,hand,2022-11-17,250.0,2023-01-21,machine,26.0,10.0,plowed_in_soil,0.2272727272727273,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,400.0
Nalanda,Rajgir,25.0,20.0,2022-07-18,6.0,Broadcasting,2022-07-01,2022-07-23,,3.0,Boring,Electric,250.0,4.0,,10.0,Broadcasting,2.0,10.0,10.0,Broadcasting,10.0,25.0,,,Broadcasting,hand,2022-11-25,500.0,2022-12-10,hand,25.0,10.0,plowed_in_soil,0.3125,True,False,False,False,,,,,,,,,False,False,False,False,False,False,False,False,True,True,False,False,False,True,200.0
Nalanda,Rajgir,20.0,20.0,2022-07-14,5.0,LineSowingAfterTillage,2022-06-30,2022-07-20,,3.0,Boring,Electric,125.0,4.0,,,,2.0,,10.0,Broadcasting,10.0,25.0,,,Broadcasting,hand,2022-11-25,100.0,2022-12-10,machine,25.0,10.0,plowed_in_soil,0.15625,True,False,True,True,,,,,,,,,,,,,,False,False,False,False,True,False,False,False,True,300.0
Nalanda,Rajgir,40.0,35.0,2022-07-18,5.0,Manual_PuddledRandom,2022-06-26,2022-07-22,2.0,8.0,Boring,Electric,150.0,5.0,1.0,,SoilApplied,2.0,15.0,10.0,Broadcasting,5.0,45.0,,,Broadcasting,hand,2022-11-10,900.0,2022-12-11,machine,25.0,10.0,plowed_in_soil,0.3125,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,558.0
Vaishali,Mahua,10.0,10.0,2022-06-11,4.0,Manual_PuddledRandom,2022-06-12,2022-07-18,2.0,1.0,Boring,Diesel,200.0,2.0,50.0,1.0,Broadcasting,3.0,4.0,4.0,Broadcasting,4.0,25.0,4.0,45.0,Broadcasting,hand,2022-10-22,400.0,2022-10-28,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,True,False,True,False,True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,4.0
Nalanda,Noorsarai,30.0,30.0,2022-07-14,3.0,Manual_PuddledRandom,2022-06-20,2022-07-16,1.0,4.0,Boring,Electric,120.0,3.0,,,,2.0,,12.0,Broadcasting,12.0,28.0,,,Broadcasting,hand,2022-11-18,600.0,2023-01-20,machine,25.0,10.0,plowed_in_soil,0.25,False,False,True,False,False,False,False,False,False,False,False,True,,,,,,False,False,False,False,True,False,False,False,True,480.0
Jamui,Jamui,32.0,32.0,2022-07-18,4.0,Manual_PuddledRandom,2022-06-30,2022-07-24,4.0,7.0,Boring,Electric,700.0,2.0,,,,2.0,16.0,16.0,Broadcasting,16.0,30.0,,,Broadcasting,hand,2022-11-14,100.0,2023-01-12,machine,25.0,10.0,plowed_in_soil,0.3636363636363636,True,False,True,False,True,True,False,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True,640.0
Jamui,Jamui,25.0,20.0,2022-07-24,4.0,Manual_PuddledRandom,2022-06-30,2022-07-30,4.0,3.0,Boring,Electric,300.0,1.0,3.0,,Broadcasting,2.0,15.0,15.0,Broadcasting,9.0,9.0,,,Broadcasting,hand,2022-11-23,200.0,2022-12-15,machine,26.0,10.0,plowed_in_soil,0.1363636363636364,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,236.0
Nalanda,Rajgir,25.0,25.0,2022-07-22,6.0,Manual_PuddledRandom,2022-07-03,2022-07-28,3.0,,Rainfed,,,2.0,1.0,,SoilApplied,2.0,7.0,,Broadcasting,14.0,45.0,,,Broadcasting,hand,2022-12-01,900.0,2022-12-23,hand,25.0,10.0,plowed_in_soil,0.21875,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,250.0
Jamui,Jamui,30.0,19.0,2022-06-26,4.0,Manual_PuddledRandom,2022-06-02,2022-07-04,4.0,2.0,Boring,Electric,300.0,1.0,4.0,,Broadcasting,2.0,4.0,4.0,Broadcasting,4.0,23.0,,,Broadcasting,hand,2022-11-05,300.0,2023-02-03,machine,26.0,10.0,plowed_in_soil,0.1818181818181818,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,230.0
Vaishali,Chehrakala,10.0,10.0,2022-07-25,4.0,Manual_PuddledRandom,2022-06-30,2022-08-06,2.0,2.0,Boring,Electric,400.0,2.0,3.0,,SoilApplied,3.0,4.0,,Broadcasting,4.0,25.0,4.0,45.0,Broadcasting,hand,2022-10-15,100.0,2022-10-26,hand,25.0,10.0,plowed_in_soil,0.0909090909090909,True,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,100.0
Nalanda,Rajgir,60.0,60.0,2022-07-12,6.0,Manual_PuddledRandom,2022-06-22,2022-07-13,1.0,5.0,Boring,Electric,150.0,4.0,12.0,,SoilApplied,2.0,12.0,6.0,Broadcasting,24.0,45.0,,,Broadcasting,hand,2022-11-21,800.0,2022-12-24,machine,25.0,10.0,plowed_in_soil,0.375,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,1200.0
Nalanda,Rajgir,38.0,36.0,2022-06-18,4.0,Broadcasting,,2022-07-15,,2.0,Canal,Electric,,4.0,,,,2.0,5.0,12.0,Broadcasting,6.0,28.0,,,Broadcasting,machine,2022-11-05,,2022-11-05,hand,25.0,40.0,plowed_in_soil,0.25,True,False,False,False,,,,,,,,,,,,,,False,False,False,False,True,False,False,False,True,100.0
Nalanda,Rajgir,30.0,30.0,2022-07-20,6.0,Manual_PuddledRandom,2022-06-28,2022-07-23,2.0,6.0,Boring,Electric,180.0,2.0,3.0,,SoilApplied,2.0,12.0,,SoilApplied,24.0,23.0,,,Broadcasting,hand,2022-11-22,860.0,2022-12-08,machine,25.0,10.0,plowed_in_soil,0.375,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,180.0
Gaya,Wazirganj,2.0,2.0,2022-07-28,4.0,Manual_PuddledRandom,2022-06-26,2022-07-30,2.0,2.0,Boring,Electric,98.0,5.0,3.0,,SoilApplied,2.0,4.0,3.0,Broadcasting,4.0,25.0,,,Broadcasting,hand,2022-10-30,100.0,2022-11-22,machine,25.0,10.0,plowed_in_soil,0.074074074074074,True,False,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,90.0
Jamui,Wazirganj,20.0,15.0,2022-07-27,4.0,Manual_PuddledRandom,2022-06-24,2022-08-04,4.0,3.0,Boring,Electric,800.0,5.0,3.0,,SoilApplied,2.0,15.0,,Broadcasting,20.0,25.0,,,Broadcasting,hand,2022-11-29,1000.0,2022-12-22,machine,23.0,10.0,plowed_in_soil,0.7407407407407407,False,False,True,False,False,False,False,False,True,False,3.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,680.0
Gaya,Gurua,40.0,40.0,2022-07-24,6.0,Manual_PuddledRandom,2022-06-22,2022-07-28,2.0,5.0,Boring,Diesel,150.0,2.0,,,,2.0,,,SoilApplied,15.0,35.0,,,Broadcasting,hand,2022-11-19,1000.0,2022-12-12,hand,27.0,10.0,plowed_in_soil,0.3703703703703703,True,False,True,True,True,True,True,True,True,True,True,True,,,,,,False,False,False,False,False,False,False,False,True,1100.0
Vaishali,Chehrakala,25.0,13.0,2022-06-29,4.0,Manual_PuddledRandom,2022-06-28,2022-08-02,2.0,5.0,Boring,Diesel,500.0,2.0,,,,2.0,10.0,10.0,Broadcasting,15.0,12.0,,,Broadcasting,hand,2022-10-14,200.0,2022-10-20,machine,30.0,10.0,plowed_in_soil,0.2272727272727273,True,False,True,True,True,True,True,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True,350.0
Vaishali,Mahua,6.0,5.0,2022-06-26,5.0,Manual_PuddledRandom,2022-06-20,2022-07-24,1.0,3.0,Boring,Diesel,600.0,2.0,,3.0,SoilApplied,3.0,10.0,,Broadcasting,10.0,22.0,10.0,62.0,Broadcasting,hand,2022-11-03,100.0,2022-11-20,hand,30.0,10.0,plowed_in_soil,0.4545454545454545,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,700.0
Nalanda,Noorsarai,5.0,5.0,2022-07-05,3.0,Manual_PuddledRandom,2022-06-17,2022-07-07,1.0,2.0,Boring,Electric,100.0,4.0,,,,2.0,,,Broadcasting,2.0,1.0,,,Broadcasting,hand,2022-11-27,80.0,2023-01-19,machine,25.0,10.0,plowed_in_soil,0.09375375,True,False,True,False,True,False,False,False,True,False,False,True,,,,,,False,False,False,False,True,False,False,False,True,160.0
Nalanda,Rajgir,20.0,20.0,2022-07-23,5.0,Manual_PuddledRandom,2022-06-18,2022-07-26,1.0,4.0,Boring,Electric,100.0,2.0,50.0,,SoilApplied,2.0,5.0,,Broadcasting,,,,,Broadcasting,hand,2022-11-09,200.0,2022-12-21,machine,25.0,10.0,plowed_in_soil,0.15625,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,10.0
Jamui,Jamui,10.0,10.0,2022-07-22,4.0,Manual_PuddledRandom,2022-06-28,2022-08-01,10.0,4.0,Boring,Electric,500.0,2.0,,,,2.0,10.0,10.0,Broadcasting,10.0,30.0,,,Broadcasting,hand,2022-11-10,400.0,2023-01-22,machine,26.0,10.0,plowed_in_soil,0.2727272727272727,False,False,True,True,True,False,False,False,False,False,False,False,,,,,,False,False,False,False,True,False,False,False,True,480.0
Vaishali,Mahua,10.0,10.0,2022-06-10,4.0,Manual_PuddledRandom,2022-07-08,2022-08-06,2.0,1.0,Boring,Diesel,200.0,2.0,1.0,1.0,SoilApplied,3.0,4.0,4.0,Broadcasting,4.0,20.0,4.0,60.0,Broadcasting,hand,2022-11-02,400.0,2022-11-11,hand,30.0,10.0,plowed_in_soil,0.1363636363636364,True,False,True,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,395.0
Vaishali,Chehrakala,5.0,5.0,2022-07-02,4.0,Manual_PuddledRandom,2022-07-10,2022-08-04,2.0,2.0,Boring,Diesel,300.0,2.0,,2.0,SoilApplied,2.0,4.0,,Broadcasting,5.0,30.0,,,Broadcasting,hand,2022-11-05,300.0,2022-11-11,hand,30.0,10.0,plowed_in_soil,0.1363636363636364,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,275.0
Nalanda,Rajgir,40.0,40.0,2022-07-25,5.0,Manual_PuddledRandom,2022-06-23,2022-07-30,1.0,6.0,Boring,Electric,150.0,5.0,1.0,,SoilApplied,2.0,18.0,,Broadcasting,9.0,35.0,,,Broadcasting,hand,2022-11-24,420.0,2022-12-31,machine,30.0,10.0,plowed_in_soil,0.28125,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,420.0
Jamui,Jamui,5.0,5.0,2022-07-01,4.0,Manual_PuddledRandom,2022-07-05,2022-08-02,4.0,4.0,Boring,Electric,400.0,1.0,4.0,,Broadcasting,2.0,10.0,10.0,Broadcasting,8.0,8.0,,,Broadcasting,hand,2022-11-25,200.0,2023-01-24,machine,27.0,10.0,plowed_in_soil,0.2272727272727273,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,400.0
Vaishali,Mahua,7.0,7.0,2022-07-22,4.0,Manual_PuddledRandom,2022-07-05,2022-08-03,2.0,2.0,Boring,Electric,300.0,2.0,,2.0,SoilApplied,3.0,6.0,,Broadcasting,6.0,25.0,5.0,65.0,Broadcasting,hand,2022-11-11,200.0,2022-11-20,hand,30.0,10.0,plowed_in_soil,0.1363636363636364,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,270.0
Gaya,Gurua,40.0,40.0,2022-07-18,5.0,Manual_PuddledRandom,2022-06-23,2022-07-21,2.0,10.0,Boring,Electric,150.0,2.0,1.0,600.0,SoilApplied,2.0,10.0,10.0,Broadcasting,20.0,25.0,,,Broadcasting,hand,2022-12-13,1500.0,2022-12-21,machine,30.0,10.0,plowed_in_soil,0.3703703703703703,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,740.0
Nalanda,Rajgir,50.0,35.0,2022-07-23,4.0,Manual_PuddledRandom,2022-06-18,2022-07-26,2.0,10.0,Rainfed,,,2.0,1.0,,SoilApplied,2.0,50.0,50.0,Broadcasting,50.0,45.0,,,Broadcasting,hand,2022-11-14,1000.0,2022-11-30,machine,24.0,10.0,plowed_in_soil,0.78125,True,False,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,900.0
Nalanda,Rajgir,20.0,20.0,2022-07-15,5.0,LineSowingAfterTillage,2022-07-02,2022-07-17,2.0,5.0,Boring,Electric,150.0,3.0,,,,2.0,5.0,5.0,Broadcasting,10.0,45.0,,,Broadcasting,hand,2022-11-19,80.0,2022-12-05,machine,25.0,10.0,plowed_in_soil,0.09375,True,False,True,True,,,,,,,,,,,,,,False,False,False,False,True,False,False,False,True,150.0
Jamui,Khaira,15.0,15.0,2022-07-23,3.0,Manual_PuddledLine,2022-07-06,2022-07-28,3.0,3.0,Canal,,,8.0,,,,3.0,6.0,,Broadcasting,13.0,25.0,12.0,65.0,Broadcasting,hand,2022-11-07,150.0,2022-12-05,machine,25.0,10.0,plowed_in_soil,0.1818181818181818,True,False,True,False,True,False,False,True,True,False,True,True,,,,,,False,False,False,False,False,False,False,False,True,326.0
Jamui,Khaira,28.0,10.0,2022-07-24,4.0,Manual_PuddledRandom,2022-06-01,2022-07-28,1.0,5.0,Boring,Diesel,250.0,2.0,,2.0,SoilApplied,3.0,5.0,,Broadcasting,6.0,23.0,5.0,63.0,Broadcasting,hand,2022-11-15,600.0,2022-12-16,hand,30.0,10.0,plowed_in_soil,0.2272727272727273,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,400.0
Nalanda,Rajgir,20.0,20.0,2022-07-20,6.0,Manual_PuddledRandom,2022-06-28,2022-08-06,2.0,5.0,Boring,Electric,150.0,4.0,1.0,1.0,SoilApplied,2.0,6.0,,Broadcasting,6.0,60.0,,,Broadcasting,hand,2022-11-24,600.0,2022-12-30,machine,25.0,10.0,plowed_in_soil,0.1875,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,360.0
Vaishali,Mahua,10.0,10.0,2022-06-12,4.0,Manual_PuddledRandom,2022-06-15,2022-07-12,2.0,3.0,Boring,Electric,300.0,2.0,,5.0,SoilApplied,3.0,12.0,12.0,SoilApplied,6.0,25.0,6.0,60.0,Broadcasting,hand,2022-11-03,600.0,2022-11-12,hand,25.0,10.0,plowed_in_soil,0.2727272727272727,True,False,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,780.0
Vaishali,Chehrakala,8.0,10.0,2022-07-20,4.0,Manual_PuddledRandom,2022-06-25,2022-07-21,2.0,2.0,Boring,Electric,400.0,2.0,,,,2.0,4.0,4.0,Broadcasting,10.0,10.0,,,Broadcasting,hand,2022-11-02,200.0,2022-11-23,hand,25.0,10.0,plowed_in_soil,0.0909090909090909,True,False,True,False,True,False,False,False,True,False,True,False,,,,,,False,True,False,False,True,False,False,False,True,200.0
Nalanda,Rajgir,40.0,40.0,2022-07-19,4.0,LineSowingAfterTillage,2022-06-28,2022-07-23,,8.0,Boring,Electric,,4.0,,,,2.0,16.0,16.0,Broadcasting,16.0,32.0,,,Broadcasting,machine,2022-12-10,,2022-12-10,machine,25.0,40.0,plowed_in_soil,0.25,True,False,True,False,,,,,,,,,,,,,,False,False,False,False,True,False,False,False,True,640.0
Nalanda,Rajgir,50.0,40.0,2022-07-20,6.0,Manual_PuddledRandom,2022-06-27,2022-07-21,2.0,5.0,Boring,Electric,200.0,4.0,1.0,,SoilApplied,2.0,20.0,,SoilApplied,20.0,45.0,,,Broadcasting,hand,2022-11-17,1200.0,2022-12-20,hand,25.0,10.0,plowed_in_soil,0.3125,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1300.0
Vaishali,Chehrakala,10.0,5.0,2022-07-19,2.0,Manual_PuddledRandom,2022-07-05,2022-08-05,2.0,4.0,Boring,Electric,200.0,3.0,,1.0,SoilApplied,2.0,8.0,,Broadcasting,8.0,8.0,,,Broadcasting,hand,2022-10-20,700.0,2022-10-25,machine,30.0,10.0,plowed_in_soil,0.18181818181818182,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,328.0
Nalanda,Noorsarai,20.0,20.0,2022-07-18,5.0,Manual_PuddledRandom,2022-06-27,2022-07-19,4.0,3.0,Boring,Electric,100.0,2.0,,,,2.0,,8.0,Broadcasting,15.0,18.0,,,Broadcasting,hand,2022-11-06,100.0,2022-11-20,machine,25.0,10.0,plowed_in_soil,0.25,True,False,True,False,True,False,False,False,True,False,True,False,,,,,,False,False,False,False,True,False,False,False,True,1000.0
Nalanda,Rajgir,30.0,30.0,2022-06-27,6.0,Manual_PuddledRandom,2022-06-22,2022-07-19,1.0,3.0,Boring,Electric,100.0,2.0,600.0,,Broadcasting,2.0,5.0,,Broadcasting,5.0,22.0,,,Broadcasting,hand,2022-11-05,350.0,2022-11-11,hand,22.0,10.0,plowed_in_soil,0.1875,False,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,350.0
Nalanda,Rajgir,25.0,25.0,2022-07-21,4.0,Manual_PuddledRandom,2022-06-27,2022-07-22,2.0,4.0,Boring,Electric,200.0,,,,,2.0,20.0,10.0,Broadcasting,20.0,25.0,,,Broadcasting,hand,2022-11-05,200.0,2022-12-10,hand,24.0,10.0,plowed_in_soil,0.3125,True,False,True,True,False,False,True,True,True,False,False,True,,,,,,False,False,False,False,True,False,False,False,True,400.0
Jamui,Jamui,15.0,10.0,2022-07-10,4.0,Manual_PuddledRandom,2022-06-28,2022-07-23,3.0,5.0,Boring,Electric,500.0,3.0,,,,2.0,,10.0,Broadcasting,10.0,30.0,,,Broadcasting,hand,2022-11-08,500.0,2023-01-28,machine,27.0,10.0,plowed_in_soil,0.2272727272727273,True,False,True,False,True,False,False,False,True,False,True,True,,,,,,False,False,False,False,True,False,False,False,True,400.0
Nalanda,Rajgir,30.0,30.0,2022-07-17,5.0,Manual_PuddledRandom,2022-06-16,2022-07-18,2.0,7.0,Boring,Electric,150.0,2.0,1.0,,Broadcasting,2.0,10.0,10.0,Broadcasting,10.0,25.0,,,Broadcasting,hand,2022-11-18,80.0,2022-12-08,hand,29.0,10.0,plowed_in_soil,0.15625,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,430.0
Nalanda,Rajgir,40.0,40.0,2022-07-17,5.0,Manual_PuddledRandom,2022-06-22,2022-07-18,2.0,,Rainfed,Electric,,4.0,,,,2.0,10.0,15.0,Broadcasting,10.0,42.0,,,Broadcasting,hand,2022-11-09,900.0,2022-12-09,machine,25.0,10.0,plowed_in_soil,0.3125,True,False,True,True,True,True,True,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True,360.0
Vaishali,Mahua,20.0,10.0,2022-07-05,5.0,Manual_PuddledRandom,2022-06-11,2022-07-18,2.0,,Boring,Diesel,,1.0,,2.0,Broadcasting,3.0,6.0,,Broadcasting,10.0,25.0,6.0,60.0,Broadcasting,hand,2022-10-28,600.0,2022-11-10,hand,30.0,10.0,plowed_in_soil,0.2272727272727273,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,780.0
Vaishali,Mahua,2.0,2.0,2022-07-11,5.0,Manual_PuddledRandom,2022-07-02,2022-08-02,3.0,1.0,Boring,Electric,200.0,2.0,,1.0,SoilApplied,3.0,6.0,3.0,Broadcasting,4.0,10.0,4.0,75.0,Broadcasting,hand,2022-11-02,200.0,2022-11-17,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,100.0
